Post ID,Product Brand,Sentiment Score,battery,camera,screen,performance,design,software,display,speaker,battery life,camera quality
3613,Google Pixel,-0.7,,1.0,,1.0,,,,,1.0,
315,Google Pixel,-0.2,,,,,,,,,,
903,Google Pixel,-0.125,,,,,,,,,,
3460,Google Pixel,-0.8,,,,,,,,,,
475,Google Pixel,0.0,,,,,,,,,,
2242,Google Pixel,-0.2,,,,3.0,,2.0,,,,
30,Google Pixel,0.8,,4.0,,3.0,,,,,,
33,Google Pixel,0.4,,,,,,,,,3.0,
36,Google Pixel,0.6,,5.0,,3.0,,,4.0,,,
64,Google Pixel,0.25,2.0,4.0,,,,,,,,
372,Google Pixel,0.6,,5.0,,,,,,,,
3021,Google Pixel,0.125,,,,,,,,,,
41,Google Pixel,0.875,,,,,,,,,5.0,
50,Google Pixel,0.5625,4.0,5.0,,,,,,,,
891,Google Pixel,-0.25,,,,,,,,,,
61,Google Pixel,0.25,,,,4.0,4.0,3.0,,,,5.0
4209,Google Pixel,0.6,,,,,,5.0,,,4.0,
127,Google Pixel,-0.2,4.0,4.0,,,,,5.0,,,
3271,Google Pixel,-0.125,,,,,,,,,,
3557,Google Pixel,0.15,3.0,,3.0,2.0,3.0,2.0,5.0,3.0,5.0,3.0
74,Google Pixel,0.375,4.0,3.0,4.0,,4.0,4.0,4.0,,,
270,Google Pixel,-0.625,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
4311,Google Pixel,0.2,,,,,,,,,3.0,
28,Google Pixel,0.7,,5.0,,5.0,4.0,5.0,,,,
2669,Google Pixel,-0.2,2.0,,2.0,1.0,3.0,1.0,2.0,2.0,5.0,1.0
4299,Google Pixel,0.2,,4.0,,,,,,,3.0,
1977,Google Pixel,0.53,,,,,,,,,,
208,Google Pixel,-0.25,,,,3.0,4.0,2.0,3.0,3.0,3.0,3.0
1802,Google Pixel,0.4,,5.0,,,,,,,,
3097,Google Pixel,-0.6,,,,,,,,,,
470,Google Pixel,-0.7,,,,,,,,,,
863,Google Pixel,0.0,,,,,,,,,,
2723,Google Pixel,0.2,3.0,4.0,,,,,,,,
703,Google Pixel,0.3,,3.0,,3.0,,3.0,,,,
1105,Google Pixel,0.2,,3.0,,,,,,,,
2213,Google Pixel,-0.3,,2.0,,,,,,,,
3363,Google Pixel,0.2,,,,,,,,,,
1085,Google Pixel,-0.3,,3.0,,,,,,,,
2558,Google Pixel,-0.4,,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
2087,Google Pixel,-0.5,,,,,,,,,,
2500,Google Pixel,-0.5,,2.0,,2.0,,,,,,
3821,Google Pixel,-0.35,,,,,,,,,,
4106,Google Pixel,0.222,2.0,,,,4.0,,,,5.0,3.0
4287,Google Pixel,0.0,,3.0,,,,,,,,
2063,Google Pixel,0.0,,,,,,,,,,
4157,Google Pixel,0.104,,,,,,,,,,
1148,Google Pixel,-0.8,,1.0,,,,,,,,
2300,Google Pixel,-0.25,,,,,,,,,,
2992,Google Pixel,0.7,,,,5.0,4.0,5.0,,,,
588,Google Pixel,0.43,4.0,,,2.0,4.0,3.0,,,,
396,Google Pixel,0.2,,,,,,,,,,
2555,Google Pixel,-0.6,,2.0,,,,1.0,,,,
3226,Google Pixel,-0.5,,,,,,2.0,,,,
4082,Google Pixel,-0.25,1.0,1.0,2.0,1.0,5.0,1.0,,,5.0,5.0
195,Google Pixel,-0.3,,,,,,,,3.0,,
1515,Google Pixel,-0.75,,,4.0,5.0,4.0,1.0,,3.0,5.0,4.0
201,Google Pixel,-0.6,,,,2.0,,1.0,,,,
343,Google Pixel,0.0,,,,,,,,,,
801,Google Pixel,-0.3,,,,,,,,,,
1020,Google Pixel,0.6,,,,,,5.0,5.0,,4.0,
1156,Google Pixel,0.68,,,,,,3.0,,,,4.0
3202,Google Pixel,-0.1,,,,,,,,,,
3833,Google Pixel,-0.3,,3.0,,,,,,,,
1192,Google Pixel,0.125,,,,,,,,,,
1716,Google Pixel,0.0,,,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0
271,Google Pixel,-0.2,3.0,,,,,,,,,
272,Google Pixel,0.0,,,,,,,,,,
298,Google Pixel,0.0,,,,,,,,,,
2522,Google Pixel,0.2,,,,,,,,,,
1787,Google Pixel,0.0,,,,,,,,,,
4193,Google Pixel,0.35,,,,,,4.0,,,,
167,Google Pixel,-0.4,,,,,,,,,,
4397,Google Pixel,0.5,,3.0,,4.0,,,,,,
337,Google Pixel,0.0,5.0,3.0,,4.0,,4.0,5.0,,,
3408,Google Pixel,0.3,,,,,,,,,,
3418,Google Pixel,-0.3,,,,,,,,,,
3170,Google Pixel,-0.4,,,,,,2.0,,,,
123,Google Pixel,0.2,,,3.0,,,,3.0,,,
210,Google Pixel,-0.375,,,,,,,,,,
525,Google Pixel,0.0,,,,,,,,,,
980,Google Pixel,-0.3,,,,,,2.0,,,,
2166,Google Pixel,-0.7,,,,,,,,,,
652,Google Pixel,-0.2,,,,,,,,,,
1935,Google Pixel,-0.1,,,,,,,,,,
1075,Google Pixel,-0.5,,1.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0
3358,Google Pixel,-0.6,,,,,,,,,,
3379,Google Pixel,0.5,,,,,,,,,,
2302,Google Pixel,0.3,,,4.0,,,3.0,,,,
218,Google Pixel,-0.3,,,,,,,,,,
2016,Google Pixel,0.2,,,,,,2.0,,,,
2333,Google Pixel,-0.4,2.0,3.0,5.0,5.0,5.0,4.0,1.0,1.0,4.0,4.0
581,Google Pixel,-0.6,,,,2.0,,,,,,
3545,Google Pixel,0.5,,,,,,4.0,,,,
2263,Google Pixel,0.7,,,,,,5.0,,,,
3066,Google Pixel,0.0,,,,,,,,,,
1071,Google Pixel,-0.5,,4.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2141,Google Pixel,0.5,,,,,,,,,,
2155,Google Pixel,0.0,,,,,,,,,,
262,Google Pixel,-0.4,3.0,,,,4.0,,,,,
281,Google Pixel,0.3,,3.0,,,,,,,,
1613,Google Pixel,0.0909,,,,,3.0,,,,,
4111,Google Pixel,0.25,,,,,,,,,,
4329,Google Pixel,-0.333,1.0,4.0,,3.0,2.0,1.0,,,,
487,Google Pixel,0.125,2.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,5.0,5.0
2449,Google Pixel,-0.5,,5.0,,1.0,,1.0,,,,
3056,Google Pixel,0.2,,3.0,,,,2.0,,,,
1291,Google Pixel,0.0,,,,,,,,,,
1469,Google Pixel,0.8,,,,,,5.0,,,4.0,
4336,Google Pixel,-0.2,,4.0,,,,2.0,4.0,,,
644,Google Pixel,0.5,,,,,,3.0,,,,
1256,Google Pixel,-0.6,,,,,,,,,,
1316,Google Pixel,0.4,,,,,,,,,,
909,Google Pixel,-0.5,,,,,,,,,,
3395,Google Pixel,0.2,,,,2.0,,,,,,
2999,Google Pixel,0.25,,5.0,,4.0,,,,,,
618,Google Pixel,-0.2,,,,,,,,,,
4444,Google Pixel,0.0,,,,,,,,,,
457,Google Pixel,0.175,4.0,,,,,,,,,
707,Google Pixel,0.2,,,,3.0,4.0,3.0,3.0,,,
10,Google Pixel,0.913,,,5.0,5.0,5.0,,,,5.0,
17,Google Pixel,0.726,,,5.0,4.0,5.0,,,,5.0,
2902,Google Pixel,-0.125,3.0,,,3.0,,,,,2.0,
3828,Google Pixel,0.8,,5.0,,,,,5.0,,,
333,Google Pixel,0.2,,,,,,,,,,
4023,Google Pixel,0.4,,,,,,,,,,
2991,Google Pixel,-1.0,,1.0,,,,,,,,
3333,Google Pixel,0.2,3.0,,3.0,,,2.0,,,,
2502,Google Pixel,-0.8,1.0,,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0
2515,Google Pixel,0.6,,,,,,4.0,,,,
626,Google Pixel,-0.125,,,,,,,,,,
3819,Google Pixel,0.125,,,,,,,,,3.0,
4251,Google Pixel,0.7,5.0,4.0,,5.0,5.0,,,,,
14,Google Pixel,-0.39,,4.0,1.0,,,,,,,
20,Google Pixel,0.12,3.0,4.0,2.0,,,,,,,
2972,Google Pixel,-0.6,,,,2.0,,,,,1.0,
4178,Google Pixel,0.375,,,,,,,,,,
4315,Google Pixel,0.2375,3.0,,,,,,,,,
829,Google Pixel,0.0,,,,,,3.0,,,,
1832,Google Pixel,0.166,,,3.0,3.0,3.0,3.0,,,4.0,
4,Google Pixel,0.6,,,,,,,,,,
532,Google Pixel,0.0,,,,,,,,,,
4028,Google Pixel,0.4375,4.0,,,,,,,,,
2963,Google Pixel,-0.4,,,5.0,2.0,5.0,5.0,,3.0,5.0,5.0
259,Google Pixel,-0.3,,,,,,,,,,
1395,Google Pixel,-0.375,,,,,,,,,,
3556,Google Pixel,-0.5,,,,2.0,,,,,,0.0
531,Google Pixel,0.0,,,,,,,,,,
3624,Google Pixel,-0.53,,,,,,,,,,
122,Google Pixel,-0.2,,,,,,,,,,
2443,Google Pixel,-0.3333333333333333,,,3.0,2.0,,2.0,,,,
1710,Google Pixel,0.2,,,,,,3.0,,,,
911,Google Pixel,0.0,,,,,,,,,,
1122,Google Pixel,0.25,,4.0,,,,,,,,
2372,Google Pixel,0.1,,,,,,,,,,
2865,Google Pixel,-0.1,,,,,,,,,,
3863,Google Pixel,0.12,,,,,,,,,,
188,Google Pixel,0.5,,,,,,,,,,
574,Google Pixel,0.631,,,,,,,,,,
1826,Google Pixel,-0.1,,,,,,,,,4.0,
2706,Google Pixel,-0.4286,,,,,,,,,,
3457,Google Pixel,0.0,,,,,,,,,,
3514,Google Pixel,0.1,,,,,,,,,,
3933,Google Pixel,0.5,,,,,,,,,,
256,Google Pixel,-0.2,,,,,,,,,,
685,Google Pixel,0.625,,,,4.0,2.0,1.0,,,4.0,
1663,Google Pixel,0.25,,,,,,,,,,
2258,Google Pixel,-0.4,,,,,,,,,,
2441,Google Pixel,0.0,,,5.0,3.0,,1.0,,2.0,5.0,5.0
3630,Google Pixel,0.25,,,,,,,,,,
4588,Google Pixel,0.0,,,,,,,,,,
918,Google Pixel,-0.135,,,,,,,,,,
3409,Google Pixel,-0.4,,,,,,,,,,
1146,Google Pixel,-0.8,,,,,,,,,,
1216,Google Pixel,-0.7,,,,,,,,,,
1922,Google Pixel,0.05,,,,,,,,,,
25,Google Pixel,0.5,,4.0,,,5.0,,,,5.0,
615,Google Pixel,-0.25,,2.0,,3.0,4.0,,,,,
2764,Google Pixel,0.0,,,,,,,,,,
3984,Google Pixel,0.1,,,,,,,3.0,,,
1043,Google Pixel,0.9,,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0
4257,Google Pixel,-0.5,5.0,5.0,3.0,1.0,1.0,,,1.0,2.0,2.0
3652,Google Pixel,0.0,,,,,,,,,,
4007,Google Pixel,-0.2,,,2.0,,,,,,,
3140,Google Pixel,0.0,,,,,,,,,,
3263,Google Pixel,0.382,,,,,,,,,,
3564,Google Pixel,0.4,,3.0,,,4.0,,,,,
4530,Google Pixel,0.0,,,,,,,,,,
2070,Google Pixel,-0.3,,,,,,,,,,
124,Google Pixel,-0.1,,,,,,3.0,,,,
3639,Google Pixel,0.3,,,,,3.0,3.0,,,,
3901,Google Pixel,0.6,,,,4.0,5.0,,,,,
153,Google Pixel,0.0,,,,,,,,,,
211,Google Pixel,-0.5,,,,,,,,,,
2159,Google Pixel,0.2,,,,,,,,,,
2766,Google Pixel,-0.7,,,,,,,,,,
155,Google Pixel,-0.56,,,,,,,,,,
1817,Google Pixel,0.4,4.0,3.0,3.0,,,3.0,3.0,,,
3330,Google Pixel,0.75,,,,4.0,4.0,5.0,,,,
198,Google Pixel,-0.25,,3.0,2.0,,,,,,,
1083,Google Pixel,0.125,,2.0,,,,,,,,
3437,Google Pixel,0.25,,3.0,,,,,4.0,,,
3573,Google Pixel,0.0,,,,,,,,,,
183,Google Pixel,-0.8,,,,,,,,,,
753,Google Pixel,0.5,,,,,,,,,,
3067,Google Pixel,0.5,,,,,,,,,,
4214,Google Pixel,0.0,,,,,,4.0,,,,
2988,Google Pixel,-0.25,,3.0,,,,,,,,
1555,Google Pixel,-0.1,,,,,,,,,,
2755,Google Pixel,-0.2,,2.0,,,,,,,,
3871,Google Pixel,-0.125,3.0,3.0,2.0,2.0,3.0,2.0,,,,
2939,Google Pixel,-0.5,,,,,,2.0,,,,
3498,Google Pixel,-0.5,1.0,,,,,,,,1.0,5.0
4199,Google Pixel,0.0833,,,,,,,,,,
181,Google Pixel,-0.3,,,,,,,,,,
2024,Google Pixel,-0.75,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3663,Google Pixel,-0.56,,,,,,,,,2.0,
444,Google Pixel,0.25,,,,,,,,,,
2199,Google Pixel,0.0,,,,,,,,,,
896,Google Pixel,-0.133,,,,,,,,,,
1079,Google Pixel,0.25,,4.0,,,,5.0,3.0,,,
4483,Google Pixel,0.0,,,,,,,,,,
29,Google Pixel,0.694,,4.0,5.0,5.0,,,,,4.0,
164,Google Pixel,-0.4,,,,,,,,,,
2841,Google Pixel,-0.43,1.0,2.0,,,,,,,,
800,Google Pixel,0.0,,,,,,,,,,
2218,Google Pixel,-0.6,,2.0,,,,,,,,
4406,Google Pixel,0.5,,4.0,,,,,,,,
3039,Google Pixel,0.583,5.0,,,,3.0,1.0,,,,
3084,Google Pixel,0.13,,,,,,,,,,
3182,Google Pixel,0.05,,,,,,,,,,
926,Google Pixel,0.0,,,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0
1138,Google Pixel,0.1,,2.0,,,,4.0,,,,
1624,Google Pixel,0.4,,3.0,,,3.0,,,,,
2401,Google Pixel,-0.1,,,,,,,,,,
2633,Google Pixel,0.3,,,3.0,5.0,4.0,4.0,5.0,4.0,2.0,4.0
3360,Google Pixel,-0.8,,,,,,,,,,
197,Google Pixel,0.1,,,,,,2.0,,,,
313,Google Pixel,0.25,3.0,4.0,,,,,,,,
2549,Google Pixel,0.25,,,,,,,,,,
3610,Google Pixel,0.29,,,,,,,,,,
326,Google Pixel,0.25,4.0,3.0,,,,,,,,
2264,Google Pixel,0.4375,,,,5.0,3.0,4.0,,,,
826,Google Pixel,0.2,,,,3.0,,,,,,
1928,Google Pixel,-0.7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4550,Google Pixel,0.125,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,,
285,Google Pixel,0.1,,,,,,,,,,
4132,Google Pixel,0.0,,,,,,,,,,
2268,Google Pixel,0.2,,,,,4.0,3.0,,,,
2414,Google Pixel,-0.2,,,,2.0,,,,,4.0,
1153,Google Pixel,-0.125,,,,,,,,,,
3392,Google Pixel,0.4,,,,3.0,,4.0,,,,
4011,Google Pixel,0.125,,,,,,,,,,
4421,Google Pixel,-0.4,3.0,,,,2.0,,,,,
821,Google Pixel,0.75,,,,,,,,,,
3684,Google Pixel,-0.6,2.0,,4.0,5.0,5.0,4.0,,4.0,5.0,4.0
2831,Google Pixel,-0.6,,,,,,,,,,
4545,Google Pixel,0.1,,,,,,,,,,
2677,Google Pixel,-0.45,,,5.0,5.0,,5.0,5.0,5.0,5.0,5.0
2660,Google Pixel,0.25,,,,3.0,4.0,,,,,
3034,Google Pixel,0.8,,,,,,,,,,
3506,Google Pixel,-0.5,,,,,,,,,,
3574,Google Pixel,-0.9,1.0,,,,,,,,,
52,Google Pixel,0.5,,5.0,,,,,,,,
1780,Google Pixel,0.1,2.0,2.0,2.0,1.0,1.0,4.0,5.0,3.0,5.0,5.0
2150,Google Pixel,0.0,,,,,,,,,3.0,3.0
2228,Google Pixel,0.2,,,,,,,,,,
4332,Google Pixel,0.1,,,,,,,,,,
1520,Google Pixel,0.1875,4.0,,,,,,,,,
2568,Google Pixel,-0.5,,3.0,,,,,,,5.0,
2698,Google Pixel,-0.5,,,,5.0,4.0,2.0,,3.0,5.0,5.0
3200,Google Pixel,-0.14,,,,,,2.0,,,,
3401,Google Pixel,-0.4,,,,,,,2.0,,,
1173,Google Pixel,-0.7,,,,,,,,,,
1491,Google Pixel,0.2,3.0,,,,,,,,,
4242,Google Pixel,-0.125,2.0,,,,,,,,,
4443,Google Pixel,-0.6,2.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1031,Google Pixel,0.5,,,,,,3.0,,,,
2833,Google Pixel,-0.25,,,2.0,,,4.0,,,,3.0
3249,Google Pixel,0.4375,,,5.0,4.0,3.0,4.0,4.0,2.0,5.0,5.0
3942,Google Pixel,-0.75,,,,,,,,,2.0,
4541,Google Pixel,0.6,,,3.0,,,,,,,
873,Google Pixel,0.5,,,,,,,,,,
1087,Google Pixel,0.4,,4.0,,,,,,,,
1544,Google Pixel,-0.35,,,,,,,,,,
2599,Google Pixel,-0.1667,,,,,,,,,,
3139,Google Pixel,0.1,,,,,,3.0,,,,
3458,Google Pixel,-0.7,,,,,,,,,,
4405,Google Pixel,0.2857142857142857,,,,,,,,,,
205,Google Pixel,0.6,,,,,,3.0,,,4.0,
1731,Google Pixel,-0.6,,,,,,,,,,
595,Google Pixel,0.2,4.0,5.0,4.0,2.0,5.0,4.0,3.0,5.0,5.0,5.0
335,Google Pixel,0.375,,4.0,,,,,,,,
458,Google Pixel,0.6,,,,,,5.0,,,,
1496,Google Pixel,0.0,,,,3.0,,3.0,,,5.0,
683,Google Pixel,0.6,,5.0,,,,,4.0,,,
1255,Google Pixel,-0.5,,,,,,,,,,
1482,Google Pixel,0.0,,3.0,,,,,,,2.0,
2151,Google Pixel,-0.25,,,,,,,,,,
2705,Google Pixel,0.08,,,,,,,,,,
3292,Google Pixel,-0.4,,,,,,4.0,,,,
39,Google Pixel,0.8,,5.0,,,,,,,4.0,
1499,Google Pixel,-0.7,1.0,,,,,,,,,
3131,Google Pixel,0.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0
363,Google Pixel,0.0,,,,,,,,,,
1468,Google Pixel,0.0,,,,,,1.0,,,,
1077,Google Pixel,0.5,,4.0,,,,,,,,
1590,Google Pixel,-0.9,,1.0,,,,,,,,
2472,Google Pixel,0.5,,,2.0,5.0,4.0,1.0,4.0,2.0,1.0,2.0
3247,Google Pixel,-0.6,,,,,,2.0,,,,
277,Google Pixel,-0.125,,,,,,,,,,
699,Google Pixel,0.4,,,,,,4.0,,,,
2646,Google Pixel,0.2,,,,3.0,,,,,,
3758,Google Pixel,0.6,2.0,3.0,3.0,2.0,3.0,3.0,,4.0,5.0,5.0
349,Google Pixel,-0.25,2.0,,,,,,,,,
522,Google Pixel,0.15,,,,,,,,,,
1090,Google Pixel,-0.7143,,,,,,,,,,
1451,Google Pixel,0.6,,,4.0,4.0,5.0,,,,5.0,
2139,Google Pixel,-0.25,,,,,,,,,,
2361,Google Pixel,-0.625,,,,,,,,,,
3028,Google Pixel,0.0,,,,,,,,,,
3882,Google Pixel,-0.6,,,,3.0,,,,,,
908,Google Pixel,0.1,,,,,,,,,,
2128,Google Pixel,0.0,,,,,,,,,,
2429,Google Pixel,0.33,,4.0,,,,,,,,
273,Google Pixel,-0.7,,,,,,2.0,,,,
424,Google Pixel,0.3,,,,,,,,,,
3099,Google Pixel,0.1,,,,,3.0,2.0,,,,
568,Google Pixel,0.6,,,,3.0,,,,,,
1072,Google Pixel,0.4,,4.0,,,,,,,,
3189,Google Pixel,0.5,,,,,,,,,,
3719,Google Pixel,0.6,5.0,,,5.0,5.0,4.0,5.0,2.0,1.0,5.0
4041,Google Pixel,0.395,,,,,,,,,,
2676,Google Pixel,-0.2,,,,,,,,,,
3141,Google Pixel,-0.4,,,,,,,,,,
199,Google Pixel,0.143,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
403,Google Pixel,-0.75,,1.0,,,,,,,,
1368,Google Pixel,-0.2,,,,,,,,,,
3236,Google Pixel,-0.5,,1.0,3.0,2.0,4.0,5.0,5.0,1.0,5.0,4.0
3394,Google Pixel,-1.0,,,,,,1.0,,,,
3929,Google Pixel,-0.6,,,,2.0,,,,,,
823,Google Pixel,0.0,,,,,,,,,,
1027,Google Pixel,-0.3,,,4.0,2.0,4.0,4.0,,2.0,3.0,3.0
2946,Google Pixel,-0.375,,,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
3257,Google Pixel,-0.75,,,4.0,5.0,4.0,2.0,,5.0,5.0,5.0
227,Google Pixel,-0.6,,2.0,,,,,,,,
284,Google Pixel,-0.25,,2.0,,,,,,,,
3022,Google Pixel,0.1,,,,,,2.0,,,,
2393,Google Pixel,-0.25,,,,,,,,,,
4130,Google Pixel,-0.6,,,,,,2.0,,,,
1879,Google Pixel,-0.125,,,,,,,,,,
3491,Google Pixel,-0.6,,,,,,,,,,
868,Google Pixel,0.0,,,,,,,,,,
2290,Google Pixel,-0.2,,,2.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0
4598,Google Pixel,0.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
691,Google Pixel,-0.4,,,,,,,,,,
1615,Google Pixel,-0.5,2.0,,,,,,,,,
3179,Google Pixel,-0.5,,,,,,,,,,
3945,Google Pixel,-0.6,,,,2.0,,2.0,,,,
171,Google Pixel,-0.2,,,,,,,,,,
587,Google Pixel,-0.6,,,,,,,,,,
1396,Google Pixel,0.0,,,,,,,,,,
2058,Google Pixel,0.0,,3.0,,,3.0,,,,,
2229,Google Pixel,0.1,,,,,,,,,,
549,Google Pixel,0.75,,5.0,,,,,,,,
648,Google Pixel,0.3,,,2.0,,,,,,,
3594,Google Pixel,-0.75,,,,,,,,,,
207,Google Pixel,-0.3,,,,,,,,,,
2896,Google Pixel,-0.75,,,,,,2.0,,,,
3876,Google Pixel,-0.125,,,,,,,,,,
1576,Google Pixel,0.0,,,,,,,,,,
200,Google Pixel,-0.2,,,,,,3.0,,,,
452,Google Pixel,0.7,,,4.0,4.0,4.0,4.0,3.0,3.0,5.0,3.0
884,Google Pixel,0.0,,,,,,,,,,
872,Google Pixel,0.0,,,,,,,,,,
1714,Google Pixel,-0.4,,,,,,2.0,,,,
877,Google Pixel,-0.6875,,,,,,,,,,
1217,Google Pixel,0.0,,,,,,,,,,
1789,Google Pixel,-0.2,,,,,,,,,,
3798,Google Pixel,-0.16666666666666666,,,,,,,,,,
4338,Google Pixel,-0.95,,,,,,,,,,
269,Google Pixel,0.0,,,,,,,,,,
2156,Google Pixel,0.4,,,,,,,,,,
3591,Google Pixel,-0.125,,,,,,2.0,,,,
4563,Google Pixel,0.0,,,,,,,,,,
1093,Google Pixel,0.2,,,,,,,,,,
2335,Google Pixel,0.1,,,,,,,,,,
3407,Google Pixel,0.25,,,,,,3.0,,,,
936,Google Pixel,0.0,,,,,,,,,,
1168,Google Pixel,0.0,,,,,,,,,,
1612,Google Pixel,0.1,,,,,,,,,,
2136,Google Pixel,0.0,,,,,,,,,,
3393,Google Pixel,0.6,,,,,,,4.0,,,
3411,Google Pixel,0.0,,,,,,,,,,
3648,Google Pixel,0.5,,,,4.0,,,,,,
4207,Google Pixel,-0.25,,,,,,,2.0,,,
193,Google Pixel,0.0,,,,,,,,,,
338,Google Pixel,0.74,,,,,,,,,,
967,Google Pixel,0.25,,,,,,4.0,,,,3.0
1001,Google Pixel,0.6,,4.0,,,,,,,,
1202,Google Pixel,0.25,,,,,,,,,,
3186,Google Pixel,0.43,,,,,3.0,3.0,,,4.0,
3277,Google Pixel,0.4,,,,,,,,,,
6,Google Pixel,-0.0714,,,,,,,,,,
45,Google Pixel,0.9,,3.0,,,,,,,,
341,Google Pixel,0.0,,,,,,,,,,
669,Google Pixel,-0.25,,,,,,,,,,
1231,Google Pixel,0.0,,,,,,,,,,
1899,Google Pixel,0.091,,,,,4.0,3.0,4.0,,,
4141,Google Pixel,-0.125,,,,,,,,,,
350,Google Pixel,0.45,,4.0,,,,,,,4.0,
1182,Google Pixel,0.2,,,,,,,,,,
3169,Google Pixel,0.3,,,,,,,,,,
3804,Google Pixel,-0.0667,,,,,,2.0,,,,
1004,Google Pixel,0.5,,5.0,,,,,,,,
1568,Google Pixel,-0.4444,,,,,,,,,,
1671,Google Pixel,-0.9,,,,,,,,,1.0,
2564,Google Pixel,0.2,,,,,,,,,,
410,Google Pixel,0.33,,,,,,,,,,
974,Google Pixel,0.5,,,,,,,,,,
1723,Google Pixel,0.0,,3.0,,,,,,,,
0,Google Pixel,0.625,,5.0,,,,,,,,
2219,Google Pixel,-0.3,,2.0,,,,,,,,
2557,Google Pixel,-0.5,,,,5.0,,,,,,
3366,Google Pixel,-0.2,,,,,,,,,,
3473,Google Pixel,-0.7,,,,,,,,,,
3525,Google Pixel,0.0,,,,,,,,,,
785,Google Pixel,-0.4,3.0,,,,,2.0,,,,
1169,Google Pixel,0.4,,,4.0,5.0,5.0,4.0,4.0,2.0,5.0,5.0
1465,Google Pixel,-0.6,1.0,,2.0,,,,,,,
1913,Google Pixel,0.6,,,,,,,,,,
2659,Google Pixel,-0.3,,,,,,,,,,
3702,Google Pixel,0.0,,,,,,,,,,
3930,Google Pixel,-0.4,,,,2.0,,,,,4.0,
4249,Google Pixel,-0.6,1.0,,,,3.0,2.0,,,,
375,Google Pixel,0.3333,,5.0,1.0,,,1.0,,,,
387,Google Pixel,-0.2,,,,,,,,,,
2273,Google Pixel,0.3,,,,4.0,,,,,,
786,Google Pixel,-0.6,1.0,,,,,2.0,,,,
4276,Google Pixel,0.0,,,,,,,,,,
2260,Google Pixel,0.6,,4.0,,,,,,,,
3617,Google Pixel,0.1,,,,3.0,,,,,,
384,Google Pixel,0.1667,,,,,,,,,,
469,Google Pixel,0.2,,,,,,,,,,
3137,Google Pixel,0.1,,,,,,,,,,
3177,Google Pixel,0.0,3.0,,,2.0,,,,,,
3953,Google Pixel,-0.375,,,,,,,,,,
1862,Google Pixel,-0.125,,,,,,,,,,
2694,Google Pixel,-0.4,,,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0
3667,Google Pixel,-0.09,4.0,3.0,,,,,,,,
690,Google Pixel,0.214,,,,,4.0,,,,,
1134,Google Pixel,0.0,,,,,,,,,,
1782,Google Pixel,0.1,,,,,,,,,,
3387,Google Pixel,-0.6,,,,2.0,2.0,,,,,
352,Google Pixel,-0.25,2.0,,,,3.0,,,,,
3262,Google Pixel,0.4,,,,,,,,,,
671,Google Pixel,-0.4,,,,,,2.0,,,,
1141,Google Pixel,0.0,,2.0,3.0,,,,,,,
2118,Google Pixel,0.7,,,,,,,,,,
2647,Google Pixel,0.2,,,,,,,,,,
2872,Google Pixel,-0.6,,,,,,,,,,
327,Google Pixel,0.1,,,,3.0,3.0,3.0,,,,
346,Google Pixel,0.5,,4.0,,,4.0,,,,,
2446,Google Pixel,0.0,1.0,,,,,,,,,
2720,Google Pixel,0.3,,,,3.0,,,,,,
3396,Google Pixel,0.4,,,,,,,,,,
3796,Google Pixel,0.6,,,,4.0,4.0,4.0,,,,
4045,Google Pixel,0.375,,,,4.0,,,,,,
312,Google Pixel,0.4,,4.0,,,,,,,,
824,Google Pixel,0.0,,,,,,,,,,
1082,Google Pixel,-0.2,,,,,,,,,,
1851,Google Pixel,0.2,,,,,,,,,,
1973,Google Pixel,0.6,,4.0,,,,3.0,,,,
1996,Google Pixel,0.0,,,,,,,,,,
2240,Google Pixel,0.3,,,,,,,,,,
3037,Google Pixel,0.5,,,,4.0,,,,,,
3477,Google Pixel,0.5,,5.0,,,,,,,4.0,
401,Google Pixel,0.0,,,,,,,,,,
616,Google Pixel,0.6,,,,4.0,,3.0,,,,
2529,Google Pixel,-0.2,,,,,,,,,,
2784,Google Pixel,0.25,,,5.0,5.0,5.0,2.0,4.0,3.0,5.0,5.0
3590,Google Pixel,0.4,3.0,,,,,,,,,
497,Google Pixel,0.0,,,,,,,,,,
1123,Google Pixel,0.25,,,,,,,,,,
